label,id,title,sentences
1,31,中華民國政治, 立法院 為國家最高立法機關，由人民直接選舉之立法委員組成，代表人民行使立法權。
1,32,中華民國政治,立法院得對行政院院長提出不信任案；對總統、副總統提彈劾和罷免案；修憲和領土變更案及對司法院、監察院、考試院及獨立機關首長和其他人員之任命行使同意權，並有議決法律案、預算案、戒嚴案、大赦案、宣戰案、媾和案、條約案及國家其他重要事項之職權。
1,33,中華民國政治,立法院置院長、副院長各1人，由立法委員互選產生。
1,34,中華民國政治,立法委員113人，任期4年，得連選連任。
1,35,中華民國政治,有向行政院院長及各部會首長質詢之權，並可以決議或覆議行政院重要政策。
1,36,中華民國政治, 司法院 為國家最高司法機關，掌理解釋權、審判權、懲戒權、司法行政權。
1,37,中華民國政治,司法院置大法官15人，並以其中1人為院長、1人為副院長，由總統提名，經立法院同意任命。
1,38,中華民國政治,大法官以會議方式行使解釋憲法及統一解釋法律、命令之職權，並組成憲法法庭，審理總統、副總統之彈劾及政黨違憲之解散事項。
1,39,中華民國政治,憲法規定法官須超出黨派以外，獨立審判並為終身職。
1,40,中華民國政治,司法院設各級法院、行政法院及公務員懲戒委員會。
1,41,中華民國政治, 考試院 為國家最高考試機關，置院長、副院長各1人，考試委員19人，均為特任，任期為6年，由總統提名，經立法院同意任命之。
1,42,中華民國政治,考試委員須超出黨派以外，依法獨立行使職權。
1,43,中華民國政治,考試院之職掌，依憲法增修條文第6條規定為： 考試。
1,44,中華民國政治, 公務人員之銓敘、保障、撫卹、退休。
1,45,中華民國政治, 公務人員任免、考績、級俸、陞遷、褒獎之法制事項。
1,46,中華民國政治, 考試院下設考選部、銓敘部、公務人員保障暨培訓委員會及公務人員退休撫卹基金監理委員會。
1,47,中華民國政治, 監察院 為國家最高監察機關，行使彈劾、糾舉及審計權。
1,48,中華民國政治,置監察委員29人，並以其中1人為院長，1人為副院長，任期6年，由總統提名，經立法院同意任命之。
1,49,中華民國政治,監察委員須超出黨派以外，依據法律獨立行使職權。
1,50,中華民國政治,監察院設審計長，由總統提名，經立法院同意任命。
1,51,中華民國政治,審計長應於行政院提出決算後3個月內，依法完成審核，並提出審核報告於立法院。
1,52,中華民國政治,監察院為行使審計權，設審計部。
1,53,中華民國政治, 中央政府領導人 總統蔡英文 （ 民主進步黨） 副總統 陳建仁 總統府 祕書長 陳菊（ 民主進步黨） 國家安全會議 祕書長 李大維（ 中國國民黨停權） 行政區域 自1949年12月起中華民國政府播遷臺灣地區，1955年大陳島撤退之後實際統治範圍包括臺灣島、澎湖列島、金門、馬祖及蘭嶼、綠島、龜山島、彭佳嶼、小琉球、東沙羣島、南沙羣島太平島、中洲島等島嶼。
1,54,中華民國政治, 中華民國全國劃分為二省六直轄市；其中臺灣省劃分3市11縣，福建省劃分2縣。
1,55,中華民國政治,1998年精省後，省、直轄市政府的上級政府仍為行政院，縣（市）政府的上級政府從省政府改為以內政部為首的行政院各部會。
1,56,中華民國政治, 由《商業週刊》、393公民平臺、臺灣經濟研究院顧問黃崇哲等學者做的財政昏迷指數評比2001年到2012年臺灣各縣市多項財政能力，如永續服務、決算預算支應、償債審核資料及現金償付等，發現部份縣市的財政存有不少問題。
1,57,中華民國政治, 政黨 2000年臺灣總統大選及2001年立法委員選舉後，臺灣政壇分裂出了很多新的政黨。
1,58,中華民國政治,這些政黨可以被大致分為以中國國民黨為主的“泛藍陣營”和以民主進步黨為主的“泛綠陣營”，泛藍主張維持現狀或兩岸統一成為一個國家，而泛綠則主張臺灣獨立以臺灣國身份加入國際社會。
1,59,中華民國政治,臺灣的政治體系還由於其差額選舉等制度而更加複雜化。
1,60,中華民國政治,“泛藍陣營”中的“藍色”來自中國國民黨黨旗的主要顏色，主要包括的政黨有國民黨、親民黨，不過近年親民黨在諸多議題上的態度與國民黨大相逕庭，甚至開始支持泛綠陣營的一些政策與其合作，因此不再把親民黨歸為泛藍陣營。
1,61,中華民國政治,“泛綠陣營”中的“綠色”來自民進黨黨旗的主要顏色，主要的政黨包括了民進黨和時代力量。
1,62,中華民國政治, 2014年發生太陽花學運間接造就第三勢力時代力量及綠黨社會民主黨聯盟等興起。
1,63,中華民國政治, 2016年中華民國立法委員選舉，共有18個政黨參與不分區席次選舉，為歷來最多。
1,64,中華民國政治, 2017年11月，中華民國通過政黨法規範政黨成立、解散與財產管理，有關政黨的法規仍然由人民團體法作為法源依據。
1,65,中華民國政治,也由於人民團體法規範寬鬆，籌組政黨的手續僅需30人發起即可，造成許多泡沫政黨出現，使得政黨林立，目前有逾300個政黨；另外政黨公平競爭的問題（中國國民黨黨產爭議）也未獲解決。
1,66,中華民國政治,不過，政黨在全國有效運作的，只有約十五至二十個，而在立法院擁有議席的政黨有五個。
1,67,中華民國政治, 選舉 1949年中華民國政府遷臺，為了與中國共產黨對抗，繼續實施動員戡亂時期臨時條款，該條款擴大了總統的權力。
1,68,中華民國政治,另外，於同年實施的臺灣省戒嚴令也禁止任何個人或團體發佈同政府不同意見之言論，發佈與當權者不同的言論如支援黨外運動、支援臺獨或支援中共及親中共都會招致被捕。
1,69,中華民國政治, 1987年，時任總統蔣經國宣佈解嚴開放黨禁報禁，這個變化是1980年代開始的自由化趨勢的結果。
1,70,中華民國政治,1988年1月13日蔣經國去世後，副總統李登輝順利繼任，並在1990年中華民國總統選舉由國民大會選舉連任六年，這也是國民大會所選出的最後一屆總統選舉。
1,71,中華民國政治,1996年中華民國總統選舉後，中國國民黨的李登輝與連戰成為首任民選總統、副總統。
1,72,中華民國政治,2000年中華民國總統選舉，民主進步黨的陳水扁與呂秀蓮當選為總統、副總統，當時成立只有十三年的民進黨上臺執政，是為首次政黨輪替，陳呂兩人並於2004年中華民國總統選舉連任，2008年中華民國總統選舉則由國民黨的馬英九與蕭萬長以765萬票獲選為中華民國第12任總統副總統，是為二次政黨輪替。
1,73,中華民國政治,2012年中華民國總統選舉時馬改和時任行政院長吳敦義搭檔競選連任，以689萬票連任成功。
1,74,中華民國政治,2016年中華民國總統選舉，民進黨的蔡英文及無黨籍的陳建仁，以689萬票當選。
1,75,中華民國政治, 1994年國民大會通過修憲允許總統直選之後，立法院也在同一年通過省縣自治法與直轄市自治法，允許 臺灣省長 以及 直轄市長 直選（福建省主席仍然維持官派）。
1,76,中華民國政治,在1994年中華民國省市長暨省市議員選舉舉行的臺北市、原高雄市兩市市長直選中，國民黨的吳敦義贏得了高雄市長選舉，而民進黨的陳水扁贏得了臺北市長選舉。
1,77,中華民國政治,1998年中華民國直轄市市長暨市議員選舉，國民黨的馬英九在臺北市反挫民進黨的陳水扁，藍營收回臺北市長席次，但在高雄市，民進黨的謝長廷卻擊敗了國民黨的吳敦義，兩黨依然繼續分庭抗禮。
1,78,中華民國政治, 1998年，政府為瞭解決中央與省縣行政區的過度重疊而通過了 省虛級化 （精省）的方案，政府宣稱這個舉措是為了提高行政效率，民選的臺灣省長在1998年底被撤銷，改為官派的省主席，一般認為是時任總統李登輝為了避免與時任臺灣省長宋楚瑜產生葉爾欽效應才實施的。
1,79,中華民國政治,而在1997年中華民國縣市長選舉中，綠營取得了23個縣市中12個縣的縣長職務，而藍營只取得了8個縣。
1,80,中華民國政治,這是綠營第一次在地方選舉中力挫藍營。
1,81,中華民國政治,在2001年中華民國縣市長選舉中，綠營一舉奪下大肚溪以南除雲林縣、嘉義市外的所有縣市長席位，但在濁水溪以北僅力保臺北縣及宜蘭縣連任成功，藍營則從綠營手中奪回桃園縣、基隆市、新竹縣、新竹市、臺中縣、原臺中市的縣市長寶座。
1,82,中華民國政治,2005年中華民國地方公職人員選舉，藍營從綠營手上奪得綠營長期執政的臺北縣、宜蘭縣及嘉義市。
1,83,中華民國政治,2009年中華民國地方公職人員選舉中，民進黨奪回宜蘭縣，國民黨雖奪回外島金門縣和連江縣，但失去長期執政的花蓮縣。
1,84,中華民國政治, 2010年中華民國直轄市長暨市議員選舉首次五都選舉，執政的藍營守住了北中三都臺北市、新北市和臺中市。
1,85,中華民國政治,在野民進黨也保住了南二都臺南市和高雄市。
1,86,中華民國政治, 2014年九合一選舉於該年11月29日舉行。
1,87,中華民國政治,本屆選舉由中華民國自由地區之直轄市（6都）選出新一屆的直轄市長、直轄市議員及裏長，另加首屆山地原住民區長及區民代表。
1,88,中華民國政治,並由臺灣省（11縣3市）及福建省（2縣）中，選出新一屆的縣市長、縣市議員、鄉鎮市長、鄉鎮市民代表及村裏長。
1,89,中華民國政治,本屆選舉是臺灣政治史上最大規模的地方選舉，國內地方執政版圖巨幅震盪，執政的藍營遭受到前所未有的嚴重挫敗，由選前4都11縣市萎縮至1都5縣，在野的綠營則由選前的2都4縣擴張為4都9縣市，臺大醫院創傷醫學部主任、臺大醫學院教授柯文哲與綠營共組在野大聯盟，內部民調領先獲得民進黨不提名禮讓，以無黨籍的身分擊敗國民黨榮譽主席連戰之子連勝文，當選臺北市長，國民黨失去長期執政的臺北市。
1,90,中華民國政治, 2016年中華民國總統副總統及立法委員選舉，民進黨主席兼總統候選人蔡英文擊敗了時任國民黨主席兼總統候選人，新北市長朱立倫及親民黨主席兼總統候選人宋楚瑜，當選中華民國第十四任總統。
1,91,中華民國政治,為第三次政黨輪替；立委選舉方面民進黨拿到68席，首次取得立法院的控制權，國民黨無法保住過半席次只拿下35席，再度淪為最大在野黨，綠營首度完全執政。
1,92,中華民國政治, 臺灣媒體有所謂北藍南綠說法，意即以濁水溪為界以北泛藍支持者較多，以南則為泛綠。
1,93,中華民國政治,然而此說是很粗略的劃分，完全不能代表實況。
1,94,中華民國政治,事實上，臺灣大多數區域藍綠支持度皆在伯仲之間，此現象造成臺灣選舉格外激烈，甚至有割喉戰之說。
1,95,中華民國政治,參見北藍南綠。
1,96,中華民國政治, 2018年地方公職人員選舉中，涉及立法委員蘇治芬等人的臺灣省雲林縣麥寮鄉鄉長選舉爭議出現同額競選，但當選人蔡長昆僅以8068票，無效選票卻是1萬6083票，廢票是得票的兩倍，創下該國自由地區政治史紀錄。
1,97,中華民國政治, 選舉權及被選舉權 中華民國自由地區，年滿18歲以上之國民，未受監護宣告並在該選舉區設籍滿半年者，均可行使創制、複決權。
1,98,中華民國政治, 中華民國自由地區，年滿20歲以上之國民，未受監護宣告，並在該選舉區設籍滿四個月或半年者，均可行使選舉、罷免權。
1,99,中華民國政治, 年滿23歲以上，未受褫奪公權、輔助宣告、監護宣告，並在該選舉區設籍滿四個月或半年者，擁有被選舉權，依序如下: 年滿23歲以上，可參選民意代表（立法委員、直轄市議員、縣市議員、鄉鎮市區民代表、村裏長）。
1,100,中華民國政治, 年滿26歲以上，可參選鄉鎮市區長。
1,101,中華民國政治, 年滿30歲以上，可參選直轄市長、縣（市）長。
1,102,中華民國政治, 年滿40歲以上，可參選總統、副總統。
1,103,中華民國政治, 人權狀況 政治權利 新聞自由 自1987年解嚴以來，臺灣的新聞媒體已由原先國民黨的傳聲筒，演變成能對時政自由批評的第四權。
1,104,中華民國政治, 現今大眾認為，由於新聞的八卦化，使得新聞逐漸失去專業與道德；而由於媒體本身有強烈的立場，臺灣的新聞很少能做出公正客觀的論述（特別是對於政治方面），同時也有人譴責臺灣媒體破壞人權（參見臺灣媒體爭議）。
1,105,中華民國政治, 有關新聞自由的相關事件 2005年8月，中華民國新聞局對有線電視業者進行換發執照審查，結果有七家電視臺因未通過審查而被撤照關臺，其中包括一家新聞臺東森新聞臺。
1,106,中華民國政治,此舉立即引起軒然大波：部份人士（特別是媒體人）認為這是政府抑制新聞自由的行為；另一部分則認為新聞臺早已需要整頓，政府本應有所作為。
1,107,中華民國政治, 同年10月，新聞局對另一家電視臺展開公司資產結構合法性的調查，該調查結果將會涉及的存續；由於時間敏感（同一周的政論節目2100全民開講揭發政府高雄捷運外勞弊案的醜聞），媒體批評政府是有意要報復。
1,108,中華民國政治, 但是 臺灣媒體經常侵犯人權 （詳見臺灣媒體爭議），而許多媒體以新聞自由為藉口，合理化其破壞人權的行為。
1,109,中華民國政治, 外籍勞工、新移民、中國大陸居民權利 雖然在法律上，在臺灣地區工作的外國人都屬於外籍勞工，但一般所稱的外勞指的乃是從事較低階工作、體力勞動、或幫傭的外勞，他們大多來自生活條件較差的東南亞等地，與一般印象中從事美語教學或者管理階層工作的外國人不同。
1,110,中華民國政治, 有些人認為，外勞目前在臺灣地區的遭遇是官方法令限制、僱主與仲介業者的剝削、社會的歧視三者的混合。
1,111,中華民國政治,官方法令的限制製造了僱主與仲介業者剝削外勞的溫牀，而本地人在失業率偏高以及對外勞不瞭解的情況下，對其產生排擠的情緒。
1,112,中華民國政治,而這樣的情形必須透過修法保障更多外勞人權以及整個社會的教育來解決。
1,113,中華民國政治, 有些人認為，近年臺灣地區人民晚婚或不婚化現象嚴重，又受傳統觀念不孝有三，無後為大等等因素影響，未婚男性自國外尋找婚配對象亦成一社會現象。
1,114,中華民國政治,這些臺灣的媳婦由出身國家的不同也被稱做越南新娘印尼新娘大陸新娘等等。
1,115,中華民國政治,她們與她們的第二代已成為構成臺灣地區社會的族羣之一，融入了臺灣生活，被認為是新臺灣人的一份子。
1,116,中華民國政治,她們對於臺灣地區社會有很大的貢獻，但不可否認的有些外籍新娘確實因為家庭內暴力、夫方家庭的不諒解、語言隔閡、或是因教育程度不及臺灣一般水準而受到歧視等等，在身體心理上遭受到了痛苦。
1,117,中華民國政治, 外交 歷史上的獨裁者 以下列表列出《現代獨裁者百科全書：從拿破崙到現在》收錄的中華民國獨裁者名稱，該書收錄獨裁者的判斷原則為： : 統治者在追求和行使權力時，將正常政府程序棄而不顧。
1,118,中華民國政治, 使用法律以外手段來達成目的且/或延長其任期。
1,119,中華民國政治, 參考文獻 參見 中華民國政黨 臺灣政治 中華民國總統選舉 中華民國立法委員選舉 臺灣省虛級化 臺灣地方派系 香港親臺團體 臺灣選舉相關 臺灣選舉地理 臺灣北部地區選舉地理 臺灣中部地區選舉地理 臺灣南部地區選舉地理
1,120,臺灣政治, 臺灣政治 涵蓋的政府型態、統治者或行政區劃體制，今普遍與中華民國政治相同。
1,121,臺灣政治,事實上，於中華民國統治臺灣之前，臺灣具有政治雛形有文字脈落可尋者可遠自1624年臺灣荷西時期後算起，期間歷經明鄭時期、臺灣清治時期、臺灣日治時期與中華民國時期。
1,122,臺灣政治,在此尚不包含臺灣近代之前未經證實的平埔族統治的相關政治型態（如：大肚王國）。
1,123,臺灣政治, 政府 臺灣政府今於現實情況而言通常是指統治臺灣、澎湖、金門、馬祖之中華民國政府或行政院。
1,124,臺灣政治,就主流媒體而言，均稱中華民國政府為臺灣政府，而中國大陸則有時候稱之為臺灣當局。
1,125,臺灣政治, 歷史 而就歷史上，有史料可查最早的臺灣政府，是元明兩朝駐於澎湖的澎湖寨巡檢司地方官署，不過政府管轄範圍僅限澎湖羣島。
1,126,臺灣政治,近現代之後，17世紀中期的 臺灣荷西殖民時期 ，統治臺灣的政府，分別是臺灣北部的西班牙殖民政府與同時據臺的荷蘭殖民政府，而後者並於1640年代成為臺灣唯一官署政府。
1,127,臺灣政治, 1662年1683年，臺灣政府指的是鄭氏王朝的承天府。
1,128,臺灣政治,1683年1895年，長達兩百餘年的清朝統治下，成為中國地方政府的臺灣政府則是指中國福建省所轄的臺灣道或1885年從福建獨立出來的臺灣行省。
1,129,臺灣政治, 1895年，臺灣邁入日治時期後，臺灣官署或臺灣政府則指行政與軍事專制的臺灣總督府。
1,130,臺灣政治, 而50年後的1945年，中華民國國民政府接管臺灣， 以臺灣省行政長官公署做為統治臺灣的特別行政組織。
1,131,臺灣政治,1948年1950年，中國國共內戰最激烈期間，臺灣政府則為臺灣省政府。
1,132,臺灣政治, 而自1950年代中華民國總統府暨行政院遷臺並穩固陣腳後，臺灣政府自然而然成為中華民國政府代名詞。
1,133,臺灣政治, 礙於意識型態等因素，臺灣政府等同中華民國政府說法，在臺灣仍沒有達成一定共識，不過除了臺灣的各國政府機構或媒體，幾乎都是以臺灣政府稱呼現今統治臺灣的行政機關。
1,134,臺灣政治, 中央政府 總統、副總統 總統、副總統任期4年。
1,135,臺灣政治,總統為國家元首，對外代表國家，統率全國陸海空軍，依法公佈法律、發布命令、宣佈戒嚴、任免文武官員、授與榮典、行使大赦、特赦、減刑及復權之權，以及行使締結條約及宣戰、媾和之權。
1,136,臺灣政治, 總統 蔡英文 副總統 陳建仁 行政院 為國家最高行政機關，置院長1人，由總統任命；副院長1人，除部會首長外，另有不管部會之政務委員79人，均由行政院院長提請總統任命，共同組成行政院會議，以院長為領導，議決重大施政方針及向立法院提出法律、預算、戒嚴、大赦、宣戰、媾和、條約等案。
1,137,臺灣政治, 立法院 為國家最高立法機關，由人民直接選舉之立法委員組成，代表人民行使立法權。
1,138,臺灣政治,立法院得對行政院院長提出不信任案，對總統、副總統犯內亂外患罪提彈劾案及對監察院審計部審計長之任命行使同意權，並有議決法律案、預算案、戒嚴案、大赦案、宣戰案、媾和案、條約案及國家其他重要事項之職權。
1,139,臺灣政治,立法院置院長、副院長各1人，由立法委員互選產生。
1,140,臺灣政治,立法委員有113席，任期4年。
1,141,臺灣政治,有向行政院院長及各部會首長質詢之權，並可以決議或覆議行政院重要政策。
1,142,臺灣政治, 院長 蘇嘉全 副院長 蔡其昌 司法院 為國家最高司法機關，掌理解釋權、審判權、懲戒權、司法行政權。
1,143,臺灣政治,司法院置大法官15人，並以其中1人為院長、1人為副院長，由總統提名，經立法院同意任命。
1,144,臺灣政治,大法官以會議方式行使解釋憲法及統一解釋法律、命令之職權，並組成憲法法庭，審理總統、副總統之彈劾及政黨違憲之解散事項。
1,145,臺灣政治,憲法規定法官須超出黨派以外，獨立行使職權，並為終身職。
1,146,臺灣政治,司法院設各級法院、行政法院及公務員懲戒委員會。
1,147,臺灣政治, 院長 賴浩敏 副院長 蔡烱燉 考試院 為國家最高考試機關，置院長、副院長各1人，考試委員若干人，均為特任，任期為6年，由總統提名，經立法院同意任命之。
1,148,臺灣政治,考試委員須超出黨派以外，依法獨立行使職權。
1,149,臺灣政治,考試院之職掌，依憲法增修條文第6條規定為： 1. 考試。
1,150,臺灣政治, 2. 公務人員之銓敘、保障、撫卹、退休。
1,151,臺灣政治, 3. 公務人員任免、考績、級俸、陞遷、褒獎之法制事項。
1,152,臺灣政治, 考試院下設考選部、銓敘部、公務人員保障暨培訓委員會及公務人員退休撫卹基金監理委員會。
1,153,臺灣政治, 監察院 為國家最高監察機關，行使彈劾、糾舉及審計權。
1,154,臺灣政治,置監察委員29人，並以其中1人為院長，1人為副院長，任期6年，由總統提名，經立法院同意任命之。
1,155,臺灣政治,監察委員須超出黨派以外，依據法律獨立行使職權。
1,156,臺灣政治,監察院設審計長，由總統提名，經立法院同意任命。
1,157,臺灣政治,審計長應於行政院提出決算後3個月內，依法完成審核，並提出審核報告於立法院。
1,158,臺灣政治,監察院為行使審計權，設審計部。
1,159,臺灣政治, 地方政府 自民國39年4月訂定臺灣省各縣市實施地方自治綱要，及56年、68年分別訂頒臺北市、高雄市各級組織及實施地方自治綱要，並成立地方自治機關及選舉體系。
1,160,臺灣政治,為貫徹地方制度法治化，83年又制定完成省縣自治法及直轄市自治法，建立地方自治之法制體系，臺灣省省長、臺北市市長、高雄市市長於83年底首次由民選產生，87年精省。
1,161,臺灣政治,88年制定地方制度法，整體規範地方制度基本法律。
1,162,臺灣政治, 統治者 荷西統治時期 臺灣長官（，亦譯成大員長官、福爾摩沙長官）是指臺灣受荷蘭統治時，由荷蘭聯合東印度公司所委任的駐臺行政長官，負責內島荷蘭東印度公司統治區的行政事務。
1,163,臺灣政治,從1624年至1662年，共12任。
1,164,臺灣政治, 雞籠淡水長官則為臺灣荷西殖民時期，西班牙設於臺灣北部的統治官職名稱，首任長官為1626年攻下北臺灣的伐爾得斯。
1,165,臺灣政治,包含臺灣遠徵軍統帥伐爾得斯，1626年1642年間，擔任此長官職位的西班牙人共有八位，1630年起，該職位又分為西班牙雞籠長官與西班牙淡水長官。
1,166,臺灣政治, 明鄭時期 延平郡王為中國南明永曆帝於公元1653年賜於鄭成功的封號，因此一般來說，延平郡王指的都是鄭成功。
1,167,臺灣政治,如：臺灣各地今常見的延平郡王祠。
1,168,臺灣政治,不過即使如此，繼任鄭氏王朝統治者的鄭經與鄭克塽亦自稱為延平郡王。
1,169,臺灣政治,而1661年起，延平郡王所轄領土除了福建一部份之外，也包含了臺灣臺南一帶。
1,170,臺灣政治,尤其是1664年，鄭經失去福建大部領土後，延平郡王實為臺灣南部統治者。
1,171,臺灣政治,較為特殊的是，鄭成功與鄭經建臺期間，仍據閩南部分領土，故臺灣事務多由承天府府尹或東寧總制統治治理。
1,172,臺灣政治, 清治時期 臺灣道為清朝特殊行政區劃及官職。
1,173,臺灣政治,就官職而言，其職掌介於巡撫與知府之間。
1,174,臺灣政治,而臺灣清治時期這段時間，臺灣道正屬福建省所管轄，地位位階為略低於福建巡撫，但高於如：泉州知府或漳州知府的建制，不過因為臺灣道初設於廈門辦公，清康熙朝爾後管轄範圍與性質又與掌管內政的臺灣府知府相近，因此部分文獻以不同立場稱臺灣知府為此階段臺灣西部實際統治者。
1,175,臺灣政治, 而臺灣巡撫設置於1885年，為臺灣建省後的島內最高地方統治者。
1,176,臺灣政治,同年，福建巡撫裁撤，設閩浙總督，而建省後的臺灣省正式名稱亦稱為福建臺灣省。
1,177,臺灣政治,1887年，臺灣巡撫更名為福建臺灣巡撫。
1,178,臺灣政治,臺灣巡撫或福建臺灣巡撫總管臺灣軍政。
1,179,臺灣政治,在官職上，臺灣屬巡撫官銜，品等為正二品或從二品。
1,180,臺灣政治,在官餉方面，以首任巡撫劉銘傳為例：年薪約為155銀兩，養廉銀則為一萬兩，與升格前的按察使臺灣道薪津相距甚大，而當時工人差役一年薪餉則約為二、三十兩左右。
1,181,臺灣政治, 臺灣民主國 大清帝國於甲午戰爭（1894年1895年）中敗給日本，大清與日本簽訂馬關條約，將臺灣和澎湖割讓給日本。
1,182,臺灣政治,1895年5月23日臺灣仕紳組臺灣民主國，唐景崧被推為臺灣民主國的大總統。
1,183,臺灣政治,不久，唐景崧內渡。
1,184,臺灣政治,同年6月下旬，民主國又在臺南擁立大將軍劉永福為第二任總統。
1,185,臺灣政治,1895年10月，劉永福總統亦兵敗內渡大陸。
1,186,臺灣政治, 日治時期 臺灣總督是指臺灣日治時期，由日本所指派的總督。
1,187,臺灣政治,大清帝國因為甲午戰爭戰敗，在1895年將臺灣割讓給日本，1945年日本於第二次世界大戰中戰敗，日本放棄對臺統治，臺灣日治時期結束。
1,188,臺灣政治,在1895年到1945年半個世紀當中，日本共派任了19個總督，可以劃分為以下三個時代：前期武官總督（1895年1919年）、文官總督時代（1919年1937年）、以及後期武官總督（1937年1945年）。
1,189,臺灣政治, 臺灣於1945年10月25日舉行受降典禮，但臺灣總督府的官制至1946年5月31日方正式廢止。
1,190,臺灣政治, 中華民國 臺灣省行政長官是1945年8月29日1947年5月16日，臺灣的實際統治者官職，也是臺灣省行政長官公署的主官。
1,191,臺灣政治,該官職只短暫維持短短的不到兩年壽命，也僅由陳儀擔任。
1,192,臺灣政治,不過在此短暫統治臺灣期間，臺灣省行政長官還經歷了影響後世甚鉅的二二八事件。
1,193,臺灣政治, 臺灣省主席為1947年5月16日起之臺灣地方統治者。
1,194,臺灣政治,其中，跨越了國共內戰之前國民政府時期與遷臺後的中華民國政府。
1,195,臺灣政治,而於1945年戰後至1949年中華民國中央政府未遷臺之前，臺灣省主席為當時為臺灣最高統治者。
1,196,臺灣政治,而其兩任主席分別為：魏道明（1947年5月16日上任）及陳誠（1949年1月5日）。
1,197,臺灣政治,不久，國民黨於國共內戰失利，1949年12月7日，行政院長閻錫山正式宣佈中華民國行政院於臺北的介壽館（即總統府）辦公，至此，臺灣最高統治者又變成行政院長。
