label,id,title,sentences
1,69,Re: [討論] 柯P幕僚一上節目就被狂電？圍剿？,都是擱置對立統獨假議題
1,70,Re: [討論] 柯P幕僚一上節目就被狂電？圍剿？,只要支持這言論的年輕人
1,71,Re: [討論] 柯P幕僚一上節目就被狂電？圍剿？,超過一定水平那衝組的年輕人
1,72,Re: [討論] 柯P幕僚一上節目就被狂電？圍剿？,支持的年輕人就失去激化議題的人數了
1,73,Re: [討論] 柯P幕僚一上節目就被狂電？圍剿？,所以這個火一定要滅
1,74,Re: [討論] 柯P幕僚一上節目就被狂電？圍剿？,不撲滅會動搖黨本的
1,75,Re: [討論] 柯P幕僚一上節目就被狂電？圍剿？,大概是這樣子1
1,76,Re: [討論] 柯P幕僚一上節目就被狂電？圍剿？,76族繁不及備載
1,77,[黑特] 我真的很恨民進黨。,打從一開始我就對國民黨的勞權不抱期待
1,78,[黑特] 我真的很恨民進黨。,因為他們是徹底右派的政黨
1,79,[黑特] 我真的很恨民進黨。,而16年投民進黨
1,80,[黑特] 我真的很恨民進黨。,是被那六大保證騙了我的選票
1,81,[黑特] 我真的很恨民進黨。,65我父親是藍領階級
1,82,[黑特] 我真的很恨民進黨。,勤儉撫養我長大
1,83,[黑特] 我真的很恨民進黨。,他任職於砂石廠
1,84,[黑特] 我真的很恨民進黨。,那種工作的辛苦真的各位難以想像
1,85,[黑特] 我真的很恨民進黨。,毒辣的太陽砂石廠吹起的風永遠挾帶著土灰
1,86,[黑特] 我真的很恨民進黨。,在砂石廠工作久了如果不防範
1,87,[黑特] 我真的很恨民進黨。,肺很快就會出問題
1,88,[黑特] 我真的很恨民進黨。,而惡劣的勞動環境形同虛設的勞動法規
1,89,[黑特] 我真的很恨民進黨。,以及過去資方對待我父親的惡劣態度
1,90,[黑特] 我真的很恨民進黨。,讓我對不守法的資方深惡痛絕
1,91,[黑特] 我真的很恨民進黨。,開票日當晚我很高興
1,92,[黑特] 我真的很恨民進黨。,要說一點期許都沒有是騙人的
1,93,[黑特] 我真的很恨民進黨。,我真的認為投給民進黨可以改善台灣
1,94,[黑特] 我真的很恨民進黨。,資方的囂張氣焰
1,95,[黑特] 我真的很恨民進黨。,至少可以稍稍壓制
1,96,[黑特] 我真的很恨民進黨。,如今我看著勞基法修惡後
1,97,[黑特] 我真的很恨民進黨。,那種更糟糕的勞動法規環境
1,98,[黑特] 我真的很恨民進黨。,以及現在打算開放微型企業
1,99,[黑特] 我真的很恨民進黨。,可以免除違反勞基法罰則的修法方向
1,100,[黑特] 我真的很恨民進黨。,台灣有很多這種不到五人的小公司
1,101,[黑特] 我真的很恨民進黨。,裡面的勞工他們從來沒正常的準時上下班
1,102,[黑特] 我真的很恨民進黨。,出了事連基本的勞健保都沒有
1,103,[黑特] 我真的很恨民進黨。,他們不敢投訴也不知道投訴了又能如何
1,104,[黑特] 我真的很恨民進黨。,和公司作對就等於砸掉自己明天的飯碗
1,105,[黑特] 我真的很恨民進黨。,只能吞忍著繼續默默的過自己的苦命人生
1,106,[黑特] 我真的很恨民進黨。,等到他們再也搬不起一包沙包
1,107,[黑特] 我真的很恨民進黨。,再也扛不起一組捆鐵
1,108,[黑特] 我真的很恨民進黨。,然後公司說你明天不用來了
1,109,[黑特] 我真的很恨民進黨。,不會有遣散費不會有離職金
1,110,[黑特] 我真的很恨民進黨。,當然也不會有什麼勞退提撥
1,111,[黑特] 我真的很恨民進黨。,剩下的日子這些人要不是只能轉去更沒有保障的派遣工
1,112,[黑特] 我真的很恨民進黨。,再不然就是躺在哪個角落
1,113,[黑特] 我真的很恨民進黨。,等待著不知何時會到來的死期
1,114,[黑特] 我真的很恨民進黨。,我看過那種地獄
1,115,[黑特] 我真的很恨民進黨。,也差點成為那地獄的一份子
1,116,[黑特] 我真的很恨民進黨。,當年的民進黨是我們這些人
1,117,[黑特] 我真的很恨民進黨。,期望能改善自己的人生
1,118,[黑特] 我真的很恨民進黨。,一票一票扶植起來的
1,119,[黑特] 我真的很恨民進黨。,三年後的今天我已不再對民進黨存有任何幻想
1,120,[黑特] 我真的很恨民進黨。,心中只留下被這個爛政府背叛的痛楚與恨意
1,121,[黑特] 我真的很恨民進黨。,我們這種人就是賤民
1,122,[黑特] 我真的很恨民進黨。,所以犧牲我們的人生賣給資方
1,123,[黑特] 我真的很恨民進黨。,對民進黨來說應該是筆穩賺不賠的買
1,124,[黑特] 我真的很恨民進黨。,賣吧如今我讓我家人勉強吃飽穿暖
1,125,[黑特] 我真的很恨民進黨。,但我心中知道我還是離那條死線很近
1,126,[黑特] 我真的很恨民進黨。,各位我們的人生不見得一輩子風平浪靜
1,127,[黑特] 我真的很恨民進黨。,如果你不幸的處於我當年的情況
1,128,[黑特] 我真的很恨民進黨。,你會真心希望自己
1,129,[黑特] 我真的很恨民進黨。,至少還能受到政府的法律保障
1,130,[黑特] 我真的很恨民進黨。,而不是被迫成為社會公義的隱形人
1,131,[黑特] 我真的很恨民進黨。,我再次懇求各位
1,132,[黑特] 我真的很恨民進黨。,不要把票投給這種背信棄義
1,133,[黑特] 我真的很恨民進黨。,只想犧牲中下階層人民以換取資方支持的政
1,134,[黑特] 我真的很恨民進黨。,黨不要成為資方的劊子手與共同加害人
1,135,[黑特] 我真的很恨民進黨。,謝謝各位你們政府得援助我們
1,136,[黑特] 我真的很恨民進黨。,我們需要資金如果不給錢就全部完蛋了
1,137,[黑特] 我真的很恨民進黨。,成百上千萬的人們
1,138,[黑特] 我真的很恨民進黨。,銀行帳戶裡的存款蒸發殆盡
1,139,[黑特] 我真的很恨民進黨。,面對他們到時候你們要怎麼辦你們就要面臨一場革命
1,140,[黑特] 我真的很恨民進黨。,所以還是乖乖付錢吧
1,141,[黑特] 我真的很恨民進黨。,去借錢憑空去印鈔票
1,142,[黑特] 我真的很恨民進黨。,然後把錢給我們
1,143,[黑特] 我真的很恨民進黨。,這樣我們才能面對問題
1,144,[黑特] 我真的很恨民進黨。,避免破產與動亂
1,145,[黑特] 我真的很恨民進黨。,否則你們看著辦
1,146,[黑特] 我真的很恨民進黨。,高盛集團主席和行政總監
1,147,[黑特] 我真的很恨民進黨。,20062009年任職美國財政部長
1,148,[黑特] 我真的很恨民進黨。,亨利保爾森不投藍
1,149,[黑特] 我真的很恨民進黨。,但也絕不投綠在台北濱江街上
1,150,[黑特] 我真的很恨民進黨。,小砂石廠沙包裝好後堆在棧板上
1,151,[黑特] 我真的很恨民進黨。,再用堆高機叉走堆放
1,152,[黑特] 我真的很恨民進黨。,你要怎麼想是您的自由
1,153,[黑特] 我真的很恨民進黨。,而這是我的真實人生
1,154,[黑特] 我真的很恨民進黨。,是我生命經歷的一部分
1,155,[黑特] 我真的很恨民進黨。,老闆老闆兒子我父親三人
1,156,[黑特] 我真的很恨民進黨。,我只是想阻止微型企業的法令修惡開放
1,157,[黑特] 我真的很恨民進黨。,不要再有我和我父親這種人受害
1,158,[黑特] 我真的很恨民進黨。,我文章裡沒有提七天假
1,159,[黑特] 我真的很恨民進黨。,我不投藍但也不會再投綠了
1,160,[黑特] 我真的很恨民進黨。,我不投藍但也絕對不再投綠
1,161,[黑特] 我真的很恨民進黨。,我並非指責民進黨的勞檢數目
1,162,[黑特] 我真的很恨民進黨。,而是對他們即將開放微型企業
1,163,[黑特] 我真的很恨民進黨。,一張能壓迫勞工的免死金牌
1,164,[黑特] 我真的很恨民進黨。,感到無比憎恨你可能從沒餓過一餐
1,165,[黑特] 我真的很恨民進黨。,也沒面對被壓迫
1,166,[黑特] 我真的很恨民進黨。,卻必須吞忍的現實
1,167,[黑特] 我真的很恨民進黨。,你運氣不錯希望你未來一切平安順利
1,168,[討論] 普世價值是反同?,感覺有些人真是莫名其妙明明知道反同是錯的也硬要反
1,169,[討論] 普世價值是反同?,人多就是對的那韓藍教
1,170,[討論] 普世價值是反同?,納粹也都是對的
1,171,[討論] 梁文傑市議會居然當面稱讚柯市政用心嫻熟,台北市議員梁文傑
1,172,[討論] 梁文傑市議會居然當面稱讚柯市政用心嫻熟,質詢柯文哲市長專案報告
1,173,[討論] 梁文傑市議會居然當面稱讚柯市政用心嫻熟,梁文傑居然當面承認柯對於市政數據相當嫻熟
1,174,[討論] 梁文傑市議會居然當面稱讚柯市政用心嫻熟,相當努力而且他説他知道柯要上台報告前
1,175,[討論] 梁文傑市議會居然當面稱讚柯市政用心嫻熟,還要自己預演三次以上才會上台
1,176,[討論] 梁文傑市議會居然當面稱讚柯市政用心嫻熟,梁還説台北市政府有這樣的市長
1,177,[討論] 梁文傑市議會居然當面稱讚柯市政用心嫻熟,他覺得算是很不錯
1,178,[討論] 梁文傑市議會居然當面稱讚柯市政用心嫻熟,雖然後面還是不懷好意啦拉柯打韓
1,179,[討論] 梁文傑市議會居然當面稱讚柯市政用心嫻熟,知道阿北認真但沒想到對自己有這麼要求啊
1,180,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,因為錢太少不是普通的少
1,181,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,是少到很噁心以我當年當例子
1,182,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,我是考99指考
1,183,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,我當年有三個系可以念
1,184,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,清大資工清大醫學科學
1,185,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,不能當醫生的也就是特別板科科
1,186,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,北醫藥學可能有其他的
1,187,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,但是我沒去注意
1,188,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,結果我他媽的選了清大
1,189,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,特別板科科到現在幾乎超難找工作
1,190,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,就算有薪水超級可笑
1,191,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,然後很病態的是
1,192,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,不用很好的大學電子電機
1,193,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,資工薪水隨便都破百萬
1,194,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,或是藥學也幾乎破百萬
1,195,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,然後本特別科科
1,196,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,連人家一半都沒有
1,197,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,你要怎樣說服人家去做基礎研究
1,198,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,還不如考考醫學系
1,199,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,或是念電的做科技業
1,200,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,然後有人說醫師做研究
1,201,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,跟你說啦有87助理做的啦
1,202,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,可能超過87喔
1,203,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,應該只有名字是自己寫的
1,204,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,其他都是助理用的
1,205,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,更看過博論全部助理做
1,206,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,實驗啊論文啊全部助理用
1,207,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,然後致謝連助理名字都沒有
1,208,[黑特] 陳美雅是在說鬼話嗎？,講得好像韓可以總統兼高雄市長一樣
1,209,[黑特] 陳美雅是在說鬼話嗎？,然後又說只要韓去當總統幫高雄爭取建設
1,210,[黑特] 陳美雅是在說鬼話嗎？,高雄人很樂意妳她馬的
1,211,[黑特] 陳美雅是在說鬼話嗎？,要不要先叫韓的政見第一條寫
1,212,[黑特] 陳美雅是在說鬼話嗎？,我韓草包當總統就先拿3000億給高雄市還債
1,213,[黑特] 陳美雅是在說鬼話嗎？,說好的早稻田妳談到那邊了
1,214,[黑特] 陳美雅是在說鬼話嗎？,草包姨本壘板也算正
1,215,[討論] 最近的政治是不是很無聊,最近的政治韓國瑜的領先優勢太大了
1,216,[討論] 最近的政治是不是很無聊,韓黑酸韓找趣味笑梗很樂此不疲
1,217,[討論] 最近的政治是不是很無聊,但是心裡都知道韓的粉絲不在這邊
1,218,[討論] 最近的政治是不是很無聊,40當選總統妥妥的
1,219,[討論] 最近的政治是不是很無聊,上次早分勝負的是2008馬英九謝長廷
1,220,[討論] 最近的政治是不是很無聊,所以政治變得很無聊
1,221,[討論] 最近的政治是不是很無聊,也沒什麼好深入的
1,222,[討論] 最近的政治是不是很無聊,只剩消化試合等韓總統了
1,223,[討論] 1450 ??,一想就覺得好笑
1,224,[討論] 1450 ??,政府本來就有專門的人在負責輿情的收集跟回復
1,225,[討論] 1450 ??,假訊息太多不收集回復說政府怎都沒有告知
1,226,[討論] 1450 ??,找人來收集又說
1,227,[討論] 1450 ??,網軍前幾天電視報導
1,228,[討論] 1450 ??,台電節電獎勵網路流傳
1,229,[討論] 1450 ??,台電每年會給你6千多
1,230,[討論] 1450 ??,這也是假消息阿
1,231,[討論] 1450 ??,但就是有人會相信
1,232,[討論] 1450 ??,連都不會查只相信
1,233,[討論] 1450 ??,傳出的訊息每次看到有些群就會有不正確的訊息傳出來
1,234,[討論] 1450 ??,但一堆人就相信
1,235,[討論] 1450 ??,結果自己國家的人
1,236,[討論] 1450 ??,說的訊息卻不相信
1,237,[討論] 1450 ??,我說白了這些人是為了中華民國做事情
1,238,[討論] 1450 ??,政府給薪水又如何
1,239,[討論] 1450 ??,另一群是免費或者自費
1,240,[討論] 1450 ??,幫忙對岸的做事
1,241,[討論] 1450 ??,更何況有沒有拿錢
1,242,[討論] 1450 ??,大家都心知肚明
1,243,[討論] 1450 ??,一群媒體跑去對岸見大官
1,244,[討論] 1450 ??,吸著對岸的奶水
1,245,[討論] 1450 ??,這不就好棒棒這不是內奸是啥
1,246,[討論] 1450 ??,如果老蔣在不槍斃才怪
1,247,[討論] 1450 ??,對對岸花錢買人買新聞
1,248,[討論] 1450 ??,造謠一堆人貴舔
1,249,[討論] 1450 ??,相信自己國家政府
1,250,[討論] 1450 ??,花錢闢謠卻被人說是網軍
1,251,[討論] 1450 ??,路剛鋪好說好平唷
1,252,[討論] 1450 ??,東西便宜賣半價賣
1,253,[討論] 1450 ??,說發大財唷要買五億
1,254,[討論] 1450 ??,結果買不到百萬
1,255,[討論] 1450 ??,說的好像真的有賣出去5億一樣
1,256,[討論] 1450 ??,講不出政府卡啥
1,257,[討論] 1450 ??,自己要啥只會在那邊說自己受到打壓
1,258,[討論] 1450 ??,抹紅對面不會質詢
1,259,[討論] 1450 ??,信口開河結果沒做到
1,260,[討論] 1450 ??,馬術比賽說成賽馬
1,261,[討論] 1450 ??,回答不出來沒料
1,262,[討論] 1450 ??,只會發大財一點素質都沒有
1,263,[討論] 1450 ??,居然在圖書館大聲喊口號
1,264,[討論] 1450 ??,這種居然是市民的大家長
1,265,[討論] 1450 ??,可見支持的人恩
1,266,[討論] 1450 ??,水準差不多跟對岸差不多
1,267,[討論] 謝龍介、黃偉哲是不是>>>>>林智鴻、韓國,9雖然身為龍介黑
1,268,[討論] 謝龍介、黃偉哲是不是>>>>>林智鴻、韓國,雖是台南人市長也沒投黃偉哲
1,269,[討論] 謝龍介、黃偉哲是不是>>>>>林智鴻、韓國,但剛剛看到這段影片
1,270,[討論] 謝龍介、黃偉哲是不是>>>>>林智鴻、韓國,看看這段影片龍介完全就是想討論質詢
1,271,[討論] 謝龍介、黃偉哲是不是>>>>>林智鴻、韓國,沒有刻意刁難也沒有刻意擺架子
1,272,[討論] 謝龍介、黃偉哲是不是>>>>>林智鴻、韓國,黃偉哲也是態度謙和
1,273,[討論] 謝龍介、黃偉哲是不是>>>>>林智鴻、韓國,該回答的也都有回答
1,274,[討論] 謝龍介、黃偉哲是不是>>>>>林智鴻、韓國,被檢討的也都沒有翻臉
1,275,[討論] 謝龍介、黃偉哲是不是>>>>>林智鴻、韓國,認同自己是在被詢
1,276,[討論] 謝龍介、黃偉哲是不是>>>>>林智鴻、韓國,黃偉哲最後也感謝跟拜託龍介牽成
1,277,[討論] 謝龍介、黃偉哲是不是>>>>>林智鴻、韓國,龍介也沒有故意挖坑
1,278,[討論] 謝龍介、黃偉哲是不是>>>>>林智鴻、韓國,結論大家互相幫忙
1,279,[討論] 謝龍介、黃偉哲是不是>>>>>林智鴻、韓國,謝龍介黃偉哲是不是林智鴻韓國瑜
1,280,[討論] 親美友中當然是對的,但是做得到嗎擺脫柯粉別再論述親美友中為什麼是對的
1,281,[討論] 親美友中當然是對的,大家都同意問題就在於怎麼做到
1,282,[討論] 親美友中當然是對的,別的不說同時跟兩大陣營交好這種事
1,283,[討論] 親美友中當然是對的,柯要不要先示範一下親藍友綠
1,284,[討論] 親美友中當然是對的,讓台灣兩大黨都幫你對你好
1,285,[討論] 親美友中當然是對的,我都懶得提你沒承認九二
1,286,[討論] 親美友中當然是對的,中國才不讓你友呢
1,287,[討論] 親美友中當然是對的,柯粉都避而不談呢
1,288,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,台灣長期以來考是最高分的都跑去讀醫學了
1,289,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,但是他們也不做研究
1,290,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,主要就是看中醫生的薪水高社會地位高而已
1,291,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,台灣醫生做研究的可多了
1,292,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,只不過你看不到而已
1,293,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,醫學中心的醫師
1,294,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,就算你不想做上面的主任也會逼你
1,295,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,有些醫院還會規定一年要發多少篇論文
1,296,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,而且如果醫師都跑去做研究
1,297,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,我看病人就會開始抱怨醫生對他的關心太少
1,298,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,怎麼查房都查得那麼快
1,299,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,因為他要去做研究啊
1,300,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,台灣目前醫學研究最大的問題就在於
1,301,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,台灣看病太方便
1,302,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,大小病都往醫學中心擠
1,303,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,結果龐大的臨床業務減少了醫學中心醫師的教學研究時間
1,304,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,當然你學白色巨塔的神人里見醫師
1,305,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,犧牲掉家庭人際關係也是有機會做到臨床教學研究三方面都很完美的
1,306,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,解決辦法當然是減少醫學中心的病人量
1,307,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,但這方法問題一大堆
1,308,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,你從醫院財團病人醫生自己的角度都想想看
1,309,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,就知道為什麼辦不到了
1,310,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,日本時代因為台灣的醫療品質低落環境衛生髒亂傳染病盛行
1,311,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,所以首重醫學是當務之急
1,312,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,但是現在根本就不需要最聰明的人讀醫學了
1,313,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,這只是浪費人才而已
1,314,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,對台灣根本沒有貢獻
1,315,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,應該讓最聰明的人坐研究創新才有意義
1,316,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,醫學這種只要仔細細心就能做的工作不需要聰明的人來做
1,317,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,應該減少醫學系的名額
1,318,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,還有成績日益飆升的牙醫系
1,319,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,聰明的人更不應該整天挖洞補洞而已
1,320,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,這些工作應該外包搞外國人來做就好了
1,321,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,聰明人要做研究
1,322,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,這才是正確的國家戰略
1,323,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,你是不是搞錯了什麼
1,324,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,醫學研究分為基礎研究和臨床研究
1,325,Re: [討論] 台灣應該減少醫學系名額，引進外國醫生,基礎研究是醫學基礎知識
