label,id,title,sentences
1,856,Re: [討論] 為什麼兩黨一樣爛的結論是票投國民黨呢？,有就整鍋倒掉？令人費解啊？
,859,Re: [討論] 芒果乾要解決很簡單啊,
1,865,Re: [討論] 芒果乾要解決很簡單啊,說真的，
1,867,Re: [討論] 芒果乾要解決很簡單啊,要解決一點都不難，
1,872,Re: [討論] 芒果乾要解決很簡單啊,只是這些人放不下。
1,876,Re: [討論] 芒果乾要解決很簡單啊,一、民進黨先做到這些事：
1,882,Re: [討論] 芒果乾要解決很簡單啊,開除梁文傑黨籍，終身永不錄用
1,888,Re: [討論] 芒果乾要解決很簡單啊,開除王世堅黨籍，終身永不錄用
1,894,Re: [討論] 芒果乾要解決很簡單啊,開除簡舒培黨籍，終身永不錄用
1,900,Re: [討論] 芒果乾要解決很簡單啊,二、黨主席與蔡英文親自帶著這三個人的開除黨籍證明書，跟柯文哲道歉
1,902,Re: [討論] 芒果乾要解決很簡單啊,三、宣布民進黨不參選2020中華民國總統大選，
1,906,Re: [討論] 芒果乾要解決很簡單啊,全黨禮讓柯文哲
1,910,Re: [討論] 芒果乾要解決很簡單啊,柯文哲不想連署就用黨推薦他
1,914,Re: [討論] 芒果乾要解決很簡單啊,柯文哲願意連署就用黨機器幫他
1,916,Re: [討論] 芒果乾要解決很簡單啊,這樣子至少可以跟韓國瑜一搏，
1,918,Re: [討論] 芒果乾要解決很簡單啊,而不是派出去送死，
1,923,Re: [討論] 芒果乾要解決很簡單啊,然後整天賣芒果乾。
1,925,Re: [討論] 芒果乾要解決很簡單啊,白痴都知道現在只有柯文哲擋得下韓國瑜，
1,930,Re: [討論] 芒果乾要解決很簡單啊,結果民進黨、蔡英文、覺青還在扯後腿。
1,935,Re: [討論] 芒果乾要解決很簡單啊,一群比白痴都不如的，呸。
1,937,Re: [討論] 芒果乾要解決很簡單啊,王世堅民進黨金主耶
1,939,Re: [討論] 芒果乾要解決很簡單啊,梁文傑也是30年前就被民進黨栽培到現在
1,943,Re: [討論] 芒果乾要解決很簡單啊,跟民進黨選過一堆選戰台大法律
1,947,Re: [討論] 芒果乾要解決很簡單啊,留英國政治學博士跟陳其邁
1,958,[討論] 韓粉韓家軍已成形,先講結論，
1,960,[討論] 韓粉韓家軍已成形,今天這場絕對不是普通造勢
1,964,[討論] 韓粉韓家軍已成形,今天是韓家軍兵力集結展示一般來說
1,966,[討論] 韓粉韓家軍已成形,群眾運動動機很重要
1,968,[討論] 韓粉韓家軍已成形,之前洪仲丘或服貿
1,970,[討論] 韓粉韓家軍已成形,都是靠反政府來聚集的
1,972,[討論] 韓粉韓家軍已成形,因為不滿政府的人最容易煽動
1,974,[討論] 韓粉韓家軍已成形,要上街頭是很容易的
1,978,[討論] 韓粉韓家軍已成形,但今天這場離選舉還很久，還只是初選
1,980,[討論] 韓粉韓家軍已成形,人數可以催出近幾年前三，
1,982,[討論] 韓粉韓家軍已成形,這已經超出一般群眾運動或選舉造勢可以理解範圍了
1,984,[討論] 韓粉韓家軍已成形,比較合理解釋是
1,986,[討論] 韓粉韓家軍已成形,這群人已經是從去年就開始追隨
1,988,[討論] 韓粉韓家軍已成形,黏著性非常高的韓粉
1,990,[討論] 韓粉韓家軍已成形,只要有人下動員令
1,992,[討論] 韓粉韓家軍已成形,東南西北都能集結
1,994,[討論] 韓粉韓家軍已成形,目前看來也是這樣
1,1002,[討論] 韓粉韓家軍已成形,所以他已經不是選舉造勢他是兵力集結任何時間任何地點都能集結完畢(一種比喻
1,1004,[討論] 韓粉韓家軍已成形,當然還是有程度之分)
1,1006,[討論] 韓粉韓家軍已成形,選舉如果已經玩成這樣，
1,1008,[討論] 韓粉韓家軍已成形,已經自動自發變成一種追星，
1,1012,[討論] 韓粉韓家軍已成形,要展現肌肉是輕而易舉但缺點是，
1,1015,[討論] 韓粉韓家軍已成形,選票上的優勢就沒有陸軍來得嚇人，
1,1017,[討論] 韓粉韓家軍已成形,目前看來政壇上沒有人有這種動員力，
1,1020,[討論] 韓粉韓家軍已成形,因為這個很吃魅力值，
1,1022,[討論] 韓粉韓家軍已成形,韓家軍一但成形，
1,1024,[討論] 韓粉韓家軍已成形,要打散要有非常強的爆點
,1030,Re: [討論]  蔡母豬初選輸給賴下一步會怎麼做,
,1034,Re: [討論]  蔡母豬初選輸給賴下一步會怎麼做,
1,1042,Re: [討論]  蔡母豬初選輸給賴下一步會怎麼做,蔡母豬還是輸
1,1046,Re: [討論]  蔡母豬初選輸給賴下一步會怎麼做,蔡母豬下一步會怎麼做下一步怎麼作，
1,1048,Re: [討論]  蔡母豬初選輸給賴下一步會怎麼做,繼續好恨那個柯文哲啊
1,1050,Re: [討論]  蔡母豬初選輸給賴下一步會怎麼做,反正英糞那德性，
1,1052,Re: [討論]  蔡母豬初選輸給賴下一步會怎麼做,我看主子也是差不多的
1,1054,Re: [討論]  蔡母豬初選輸給賴下一步會怎麼做,大魔王都站在面前了，
1,1056,Re: [討論]  蔡母豬初選輸給賴下一步會怎麼做,還搞不清楚狀況
1,1066,Re: [創作] 6/1韓國瑜造勢-原來是自己人啊,我韓粉愛與包容，非常感謝
1,1068,Re: [創作] 6/1韓國瑜造勢-原來是自己人啊,高雄非韓粉也願意跑到凱道
1,1074,Re: [創作] 6/1韓國瑜造勢-原來是自己人啊,即使是為訕笑的意義，也非常感謝非常厲害
1,1076,Re: [創作] 6/1韓國瑜造勢-原來是自己人啊,非韓網紅能剛好訪問到非韓粉
1,1078,Re: [創作] 6/1韓國瑜造勢-原來是自己人啊,歡迎所有柯粉一起共襄盛舉
1,1080,Re: [創作] 6/1韓國瑜造勢-原來是自己人啊,往後所有的造勢都非常歡迎您們
1,1082,Re: [創作] 6/1韓國瑜造勢-原來是自己人啊,別公然挑釁就可以嚕
1,1090,Re: [討論] 大家對年改的態度？,引述《80727
1,1092,Re: [討論] 大家對年改的態度？,(湯瑪士小火車)》之銘言：
1,1094,Re: [討論] 大家對年改的態度？,我以下講的都不是事實
1,1106,Re: [討論] 大家對年改的態度？,所以大家不要當真也不要備份記者不準抄感謝感謝支持年改
1,1112,Re: [討論] 大家對年改的態度？,但反對覺青式作法
1,1118,Re: [討論] 大家對年改的態度？,把不支持年改的都打成貪婪的
1,1126,Re: [討論] 大家對年改的態度？,側翼完全不想用說服人的方式拜託
1,1128,Re: [討論] 大家對年改的態度？,覺青你要改革也要現實一點
1,1137,Re: [討論] 大家對年改的態度？,不是把反對你意見的全打成黑五類其實喔，
1,1142,Re: [討論] 大家對年改的態度？,反對年改的一堆是貪婪的人啊。
1,1146,Re: [討論] 大家對年改的態度？,這件事情已經是很多人的共識
1,1151,Re: [討論] 大家對年改的態度？,不要以為只有覺青是這樣子想。
1,1155,Re: [討論] 大家對年改的態度？,而且貪婪的反年改為了錢可以支持一個
1,1160,Re: [討論] 大家對年改的態度？,非常明顯的草包，
1,1165,Re: [討論] 大家對年改的態度？,真的讓很多人覺得，
1,1168,Re: [討論] 大家對年改的態度？,砍年金砍得非常對。
1,1170,Re: [討論] 大家對年改的態度？,我全家2016都投菜英文
1,1172,Re: [討論] 大家對年改的態度？,原因是我爸是辣個人的大學同學
1,1174,Re: [討論] 大家對年改的態度？,然後呢2019
1,1180,Re: [討論] 大家對年改的態度？,他整天罵菜英文原因就是年改然後呢
1,1182,Re: [討論] 大家對年改的態度？,他一票同學朋友也在罵
1,1184,Re: [討論] 大家對年改的態度？,這些人可不是什麼狗民黨
1,1186,Re: [討論] 大家對年改的態度？,甚至還有民進黨的核心支持者
1,1188,Re: [討論] 大家對年改的態度？,某個人太太還當過小英後援會的幹部
1,1192,Re: [討論] 大家對年改的態度？,一輩子老師這次也是被砍到氣得跳腳
1,1198,Re: [討論] 大家對年改的態度？,再也不支持菜的話也都講出來了你說他們貪婪？才不是這樣
1,1200,Re: [討論] 大家對年改的態度？,這些父執輩雖然我都不太認識
1,1202,Re: [討論] 大家對年改的態度？,但是我知道他們是屬於有錢到不靠年金一毛錢都能活得很好
1,1204,Re: [討論] 大家對年改的態度？,問題就出在尊嚴被踐踏
1,1206,Re: [討論] 大家對年改的態度？,只有八卦魯蛇才會覺得錢=尊嚴
1,1208,Re: [討論] 大家對年改的態度？,打開電視就看到綠委用錯誤的資訊圍剿不善言辭的軍公教
1,1210,Re: [討論] 大家對年改的態度？,而且這些人本身比較封閉不知道外界的不友善
1,1212,Re: [討論] 大家對年改的態度？,回應的點都是在說自己的信賴利益被侵害
1,1214,Re: [討論] 大家對年改的態度？,反而激起更多人不滿
1,1218,Re: [討論] 大家對年改的態度？,覺得這些福利我都沒有你在吵屁
1,1220,Re: [討論] 大家對年改的態度？,但是大家都忘記
1,1222,Re: [討論] 大家對年改的態度？,你當年不願忍受當軍公教的痛苦
1,1224,Re: [討論] 大家對年改的態度？,你憑什麼享受這些福利
1,1228,Re: [討論] 大家對年改的態度？,甚至當初在開年金改革委員會的時候其中有一個委員(其實大家都知道他就蔡的代理人
1,1232,Re: [討論] 大家對年改的態度？,)跑來參加台大法律同學會的時候居然還開群嘲說
1,1236,Re: [討論] 大家對年改的態度？,“你們退休有夠肥的領這麼多
1,1238,Re: [討論] 大家對年改的態度？,國家都要被領倒了”
1,1240,Re: [討論] 大家對年改的態度？,其實基金的錢並不是國家的恩賜
1,1242,Re: [討論] 大家對年改的態度？,是政府身為雇主的責任
1,1244,Re: [討論] 大家對年改的態度？,上位者存有這種錯誤偏見
1,1246,Re: [討論] 大家對年改的態度？,如何能公平客觀地看待問題
1,1248,Re: [討論] 大家對年改的態度？,你知道那群人回頭怎麼想的嗎
1,1250,Re: [討論] 大家對年改的態度？,“我們努力得要命才考上
1,1252,Re: [討論] 大家對年改的態度？,你們搞政治的拿我們祭旗
1,1254,Re: [討論] 大家對年改的態度？,奉公守法一輩子到老被當大米蟲”
1,1256,Re: [討論] 大家對年改的態度？,而且這個人就是曾經批評公教人員覺得不管民進黨對公教人員怎樣好(我真想問何時？)
1,1258,Re: [討論] 大家對年改的態度？,反正都不會投綠的
1,1262,Re: [討論] 大家對年改的態度？,所以大概覺得用力砍沒差
1,1266,Re: [討論] 大家對年改的態度？,去八卦版看看吧
1,1269,Re: [討論] 大家對年改的態度？,甚至看看調查結果就好。
1,1271,Re: [討論] 大家對年改的態度？,去現實世界看看吧
1,1273,Re: [討論] 大家對年改的態度？,可憐的鍵盤酸民
1,1275,Re: [討論] 大家對年改的態度？,上街反年改運動確實是一群廢物
1,1281,Re: [討論] 大家對年改的態度？,但不代表你就是多數呵呵
1,1288,Re: [討論] 大家對年改的態度？,是不是很多人支持年改，選1。
