label,id,title,sentences,words
1,41,[黑特] 無恥的蔡英文,你知道農民的心有多痛嗎
1,42,[黑特] 無恥的蔡英文,誰看了不淌血夭壽喔
1,43,[黑特] 無恥的蔡英文,暴殄天物天打雷劈
1,44,[黑特] 無恥的蔡英文,天理不容誰造的孽叔令致之
1,45,[黑特] 無恥的蔡英文,不然就是一顆高麗菜要價兩三百
1,46,[黑特] 無恥的蔡英文,一小串荔枝價比幾個便當錢你當消費者都是楊貴妃嗎
1,47,[黑特] 無恥的蔡英文,或者是雞蛋買不到
1,48,[黑特] 無恥的蔡英文,幹連豬狗禽獸來當總統當農委會主委都比你們強萬倍
1,49,[黑特] 無恥的蔡英文,豬狗禽獸說大家都知道是哪個狗官說的
1,50,[黑特] 無恥的蔡英文,豬狗禽獸土包子賤民這就是狗官們眼中的老百姓
1,51,[黑特] 無恥的蔡英文,至於農民年金哈哈哈
1,52,[黑特] 無恥的蔡英文,別忘了年改把大家砍到見骨
1,53,[黑特] 無恥的蔡英文,政府帶頭毀約還罵大家是米蟲
1,54,[黑特] 無恥的蔡英文,鬼才會再信你們說的鬼話咧
1,55,[黑特] 無恥的蔡英文,政府就像是保險公司
1,56,[黑特] 無恥的蔡英文,軍公教是投保者
1,57,[黑特] 無恥的蔡英文,當初說好的退休給付
1,58,[黑特] 無恥的蔡英文,被片面大砍我們可以告保險公司詐欺
1,59,[黑特] 無恥的蔡英文,但怎麼告政府公然搶劫
1,60,[黑特] 無恥的蔡英文,被害者還被加害者罵說是米蟲
1,61,[黑特] 無恥的蔡英文,天地難容阿這個萬惡的畜生政府
1,62,[黑特] 無恥的蔡英文,當初小英說勞工是我心中最軟的那一塊
1,63,[黑特] 無恥的蔡英文,結果是軟土深掘
1,64,[黑特] 無恥的蔡英文,最好砍的一例一休搞得是天怒人怨
1,65,[黑特] 無恥的蔡英文,結果小英說怎麼我公親變事主
1,66,[黑特] 無恥的蔡英文,你們自己去找老闆談阿
1,67,[黑特] 無恥的蔡英文,妳他馬的放了把火燒了村子
1,68,[黑特] 無恥的蔡英文,才說不關妳的事
1,69,[黑特] 無恥的蔡英文,妳只是公親妳只是路人甲
1,70,[黑特] 無恥的蔡英文,太無恥了臉皮之厚完全不輸給貪汙扁
1,71,[黑特] 無恥的蔡英文,總之民進黨這個鬼政府
1,72,[黑特] 無恥的蔡英文,罄竹難書阿不然過去兩三年我怎能寫了上千篇政論文痛罵民進黨
1,73,[黑特] 無恥的蔡英文,材料太多了只因民進黨造的孽無數
1,74,[黑特] 無恥的蔡英文,每天都有新材料
1,75,[黑特] 無恥的蔡英文,今天我好幾個月沒罵了
1,76,[黑特] 無恥的蔡英文,臉書還在搞我莫名禁言
1,77,[黑特] 無恥的蔡英文,連我幾個月沒發文的備用臉書帳號也同步禁了
1,78,[黑特] 無恥的蔡英文,隨便找個理由說禁就禁
1,79,[黑特] 無恥的蔡英文,挖出我半年前或一年前的某一篇文章
1,80,[黑特] 無恥的蔡英文,就任意開鍘當我是岳飛阿
1,81,[黑特] 無恥的蔡英文,罪名莫須有誰叫妳敢罵民進黨
1,82,[黑特] 無恥的蔡英文,那好吧我就再度開罵
1,83,[黑特] 無恥的蔡英文,幹附上昔日寫過的一篇文章
1,84,[黑特] 無恥的蔡英文,關於同婚只因今天同婚三讀通過了
1,85,[黑特] 無恥的蔡英文,同婚到底是在吵什麼鬼ㄚ
1,86,[黑特] 無恥的蔡英文,同性婚姻這議題我本來懶的置喙
1,87,[黑特] 無恥的蔡英文,因為別人恩愛關我屁事
1,88,[黑特] 無恥的蔡英文,他們不會影響到我
1,89,[黑特] 無恥的蔡英文,我也不影響到他們
1,90,[黑特] 無恥的蔡英文,各自是平行的世界
1,91,[黑特] 無恥的蔡英文,互不相干毫無交集
1,92,[黑特] 無恥的蔡英文,可是呢最近正反雙方勢均力敵
1,93,[黑特] 無恥的蔡英文,風風火火吵得不可開交
1,94,[黑特] 無恥的蔡英文,是在吵啥鬼呢就由本大師為盲目的芸芸眾生做個簡單的開釋吧
1,95,[黑特] 無恥的蔡英文,贊成同性婚姻的一方主張
1,96,[黑特] 無恥的蔡英文,這是天賦人權婚姻平權
1,97,[黑特] 無恥的蔡英文,大家都有擇愛的自由
1,98,[黑特] 無恥的蔡英文,想進一步把愛情升等成為婚姻
1,99,[黑特] 無恥的蔡英文,有了婚姻關係權利義務才有法律的保障
1,100,[黑特] 無恥的蔡英文,包括財產繼承權
1,101,[黑特] 無恥的蔡英文,有權利簽手術同意書
1,102,[黑特] 無恥的蔡英文,等等反對同性婚姻的一方主張
1,103,[黑特] 無恥的蔡英文,是擔心會嚴重影響到傳統的社會價值家庭觀念
1,104,[黑特] 無恥的蔡英文,一夫一妻要改變了
1,105,[黑特] 無恥的蔡英文,夫妻關係增加兩個夫夫和妻妻
1,106,[黑特] 無恥的蔡英文,父母要改為雙親一父一母
1,107,[黑特] 無恥的蔡英文,兩個爸爸或是兩個媽媽
1,108,[黑特] 無恥的蔡英文,可稍一觀察事情有這麼嚴重嗎
1,109,[黑特] 無恥的蔡英文,有必要這麼強烈的對立嗎台灣已經藍綠統獨撕裂了數十年
1,110,[黑特] 無恥的蔡英文,不要再搞對立了
1,111,[黑特] 無恥的蔡英文,不要再兩個幫派互相砍殺了
1,112,[黑特] 無恥的蔡英文,台灣還不夠亂嗎
1,113,[黑特] 無恥的蔡英文,小英上台以來各種團體到處對立仇恨
1,114,[黑特] 無恥的蔡英文,烽火連天需要吵到雙方都擺出大陣仗
1,115,[黑特] 無恥的蔡英文,搞出萬人遊行堅持己見嗎
1,116,[黑特] 無恥的蔡英文,我個人看到同志在公開場合親親我我
1,117,[黑特] 無恥的蔡英文,我也是渾身不自在
1,118,[黑特] 無恥的蔡英文,因為大多人都是異性戀者
1,119,[黑特] 無恥的蔡英文,看到異己者總是或多或少不舒服
1,120,[黑特] 無恥的蔡英文,這是人性但是我尊重他們愛情的選擇
1,121,[黑特] 無恥的蔡英文,反正也與我無關
1,122,[黑特] 無恥的蔡英文,所以我贊成同性婚姻
1,123,[黑特] 無恥的蔡英文,但是有但書但書就在於反對者為何而反對
1,124,[黑特] 無恥的蔡英文,你同性可以結婚
1,125,[黑特] 無恥的蔡英文,前提是不能領養小孩
1,126,[黑特] 無恥的蔡英文,因為被你領養的小孩將會是個無辜的受害者
1,127,[黑特] 無恥的蔡英文,她未必就是同性戀者
1,128,[黑特] 無恥的蔡英文,但她一輩子都要活在同性戀婚姻的陰影之下
1,129,[黑特] 無恥的蔡英文,她從小人格的健全發展
1,130,[黑特] 無恥的蔡英文,會因為你們的收養而扭曲
1,131,[黑特] 無恥的蔡英文,所以你同志要結婚可以
1,132,[黑特] 無恥的蔡英文,但不能荼毒下一代
1,133,[黑特] 無恥的蔡英文,當然同志結婚也想組成一個正常的家庭
1,134,[黑特] 無恥的蔡英文,但我不得不狠狠地打他們的臉
1,135,[黑特] 無恥的蔡英文,同婚本就不正常了
1,136,[黑特] 無恥的蔡英文,註我這裡說的不正常並不是歧視
1,137,[黑特] 無恥的蔡英文,正不正常只是常態多數族群跟變態少數族群
1,138,[黑特] 無恥的蔡英文,異於常態就叫變態
1,139,[黑特] 無恥的蔡英文,變態並非貶抑詞
1,140,[黑特] 無恥的蔡英文,只是多年來被誤導誤用了
1,141,[黑特] 無恥的蔡英文,跟大多數人不同的
1,142,[黑特] 無恥的蔡英文,就是少數人就是變態不是貶抑詞唷
1,143,[黑特] 無恥的蔡英文,就像你說原住民就是少數族群
1,144,[黑特] 無恥的蔡英文,就是變態但並沒有歧視意味
1,145,[黑特] 無恥的蔡英文,聽來很像是謬論嗎聽來很不順耳吧
1,146,[黑特] 無恥的蔡英文,那需要你們把變態這一詞的定義重新想過一遍
1,147,[黑特] 無恥的蔡英文,別先入為主被你以前所認知的變態意義牽著鼻子走
1,148,[黑特] 無恥的蔡英文,我也變態ㄚ我是左撇子
1,149,[黑特] 無恥的蔡英文,左撇子是少數族群
1,150,[黑特] 無恥的蔡英文,這就是變態但不代表就是錯誤
1,151,[黑特] 無恥的蔡英文,如果你想到物以稀為貴
1,152,[黑特] 無恥的蔡英文,或許你會覺得變態就變成了是讚賞之詞吧
1,153,[黑特] 無恥的蔡英文,就跟變體鈔票一樣
1,154,[黑特] 無恥的蔡英文,是珍貴的很多事情放大角度來看
1,155,[黑特] 無恥的蔡英文,就完全不一樣了
1,156,[黑特] 無恥的蔡英文,所以呢同志能結為連理就足夠了
1,157,[黑特] 無恥的蔡英文,別想貪心不足還要有小孩
1,158,[黑特] 無恥的蔡英文,還想變成正常的家庭
1,159,[黑特] 無恥的蔡英文,雖然同性戀是天生的極少數是後生的
1,160,[黑特] 無恥的蔡英文,因兩性關係的感情經驗而生的變異
1,161,[黑特] 無恥的蔡英文,但是你們依然是違反了自然
1,162,[黑特] 無恥的蔡英文,你們也想要有愛的結晶
1,163,[黑特] 無恥的蔡英文,別做夢了生理上男男和女女就是無法結合這裡的結合是生理上的結合
1,164,[黑特] 無恥的蔡英文,不是婚嫁的那種結合
1,165,[黑特] 無恥的蔡英文,心理上可以結合
1,166,[黑特] 無恥的蔡英文,但生理上就是不能結合別跟我提代孕
1,167,[黑特] 無恥的蔡英文,人工生殖借精或借卵
1,168,[黑特] 無恥的蔡英文,等等這是一時的私心而禍害到下一代
1,169,[黑特] 無恥的蔡英文,遑論孕育下一代
1,170,[黑特] 無恥的蔡英文,既不能孕何以言育
1,171,[黑特] 無恥的蔡英文,因此我個人贊成同婚
1,172,[黑特] 無恥的蔡英文,但不可禍及小孩
1,173,[黑特] 無恥的蔡英文,不可領養同婚法律只要加上這一條
1,174,[黑特] 無恥的蔡英文,死結不就打開了
1,175,[黑特] 無恥的蔡英文,嚴禁同婚者領養小孩
1,176,[黑特] 無恥的蔡英文,因為你們不是正常的夫妻
1,177,[黑特] 無恥的蔡英文,沒資格領養你們想要有愛的關懷
1,178,[黑特] 無恥的蔡英文,可以有替代品去親朋好友家看看哪個小孩最得你心
1,179,[黑特] 無恥的蔡英文,雙方商量溝通一下
1,180,[黑特] 無恥的蔡英文,認為乾兒子乾女兒
1,181,[黑特] 無恥的蔡英文,我相信對方父母也會很樂意的
1,182,[黑特] 無恥的蔡英文,無端多了兩個金主兩個乾爹或兩個乾媽
1,183,[黑特] 無恥的蔡英文,或一號的當乾爹
1,184,[黑特] 無恥的蔡英文,零號的當乾媽幫忙子女的教養費用
1,185,[黑特] 無恥的蔡英文,生活壓力減輕不少
1,186,[黑特] 無恥的蔡英文,當然要對乾子女做好思想教育給他們正確的兩性觀念
1,187,[黑特] 無恥的蔡英文,這樣一來或許心理上就能有所慰藉
1,188,[黑特] 無恥的蔡英文,填補心靈上那個遺憾的缺洞
1,189,[黑特] 無恥的蔡英文,你們的乾兒子乾女兒他們有自己的爸爸媽媽
1,190,[黑特] 無恥的蔡英文,家庭倫理不至於錯亂
1,191,[黑特] 無恥的蔡英文,而你們只是半路插花而已
1,192,[黑特] 無恥的蔡英文,在那個家庭裡插了乾股
1,193,[黑特] 無恥的蔡英文,把你們的愛無私地奉獻給那個小孩
1,194,[黑特] 無恥的蔡英文,再退一步還有其他方式
1,195,[黑特] 無恥的蔡英文,像是領養寵物來替代小孩
1,196,[黑特] 無恥的蔡英文,那將會是多少流浪貓狗的幸福與幸運
1,197,[黑特] 無恥的蔡英文,同時反對同婚者就不會再反對了
1,198,[黑特] 無恥的蔡英文,也不該再反對了
1,199,[黑特] 無恥的蔡英文,如此一來不就皆大歡喜了嗎
1,200,[黑特] 無恥的蔡英文,所以啊別再吵了
1,201,[黑特] 無恥的蔡英文,吵什麼鬼啊本大師開釋到此為止
1,202,[黑特] 無恥的蔡英文,恭喜你這位讀者何其有幸
1,203,[黑特] 無恥的蔡英文,我帶領你們看到了不同的視野
1,204,[黑特] 無恥的蔡英文,記得幫我添個香油錢喔
1,205,[黑特] 無恥的蔡英文,廟雖小也是需要營運的
1,206,[黑特] 無恥的蔡英文,黨工一堆住持方丈一枚
1,207,[黑特] 無恥的蔡英文,解籤師父一枚行政會計出納行銷維修通通都要花錢的不像星雲法師撈錢撈到整座山佛光山都是他的
1,208,[黑特] 無恥的蔡英文,別學那個無良的不當委員會
1,209,[黑特] 無恥的蔡英文,將人家刨根挖祖墳趕盡殺絕
1,210,[黑特] 無恥的蔡英文,把人家的廟拆光光
1,211,[黑特] 無恥的蔡英文,跟土匪一樣後續發酵
1,212,[黑特] 無恥的蔡英文,這兩天因大法官釋憲
1,213,[黑特] 無恥的蔡英文,同婚議題又來了
1,214,[黑特] 無恥的蔡英文,本來就不是個問題的問題
1,215,[黑特] 無恥的蔡英文,為何能搞成僵局
1,216,[黑特] 無恥的蔡英文,都已經一年了還是無解
1,217,[黑特] 無恥的蔡英文,附上之前同婚爭吵之始我所寫的一篇文章同婚之結與解
1,218,[黑特] 無恥的蔡英文,如我所論述那就沒有考妣的問題了
1,219,[黑特] 無恥的蔡英文,沒有稱謂的問題了
1,220,[黑特] 無恥的蔡英文,沒有因爭執於父母或雙親而須修改數百條民法的問題了
1,221,[黑特] 無恥的蔡英文,沒有衝擊傳統家庭價值的問題了
1,222,[黑特] 無恥的蔡英文,詩詞歌賦文采飛舞
1,223,[黑特] 無恥的蔡英文,既讓妳笑也令妳哭
1,224,[黑特] 無恥的蔡英文,創意搞怪天馬行空
1,225,[黑特] 無恥的蔡英文,不是作夢只因發瘋
1,226,[黑特] 無恥的蔡英文,高雅粗鄙虛幻迷離
1,227,[黑特] 無恥的蔡英文,心之所欲就可下筆
1,228,[黑特] 無恥的蔡英文,別問我誰別想要追
1,229,[黑特] 無恥的蔡英文,我是鬼魅我在高飛
1,230,[討論] 韓國瑜的兩岸論述 就八個字,九二共識反對台獨
1,231,[討論] 韓國瑜的兩岸論述 就八個字,原來還在模糊空間打轉阿
1,232,[討論] 韓國瑜的兩岸論述 就八個字,能混過老共那關我就投你啦
1,233,[討論] 韓國瑜的兩岸論述 就八個字,另外也痛批蔡英文正在偷偷搞台獨
1,234,[討論] 韓國瑜的兩岸論述 就八個字,罵的好敢搞台獨就要承認
1,235,[討論] 韓國瑜的兩岸論述 就八個字,不要偷搞還不承認
1,236,[討論] 韓國瑜的兩岸論述 就八個字,真是無恥不要臉
1,237,[討論] 韓國瑜的兩岸論述 就八個字,中天專訪直播人數快破三萬囉
1,238,[討論] 韓國瑜的兩岸論述 就八個字,果然還是金身不破
1,239,[討論] 韓國瑜的兩岸論述 就八個字,綠畜崩潰8142
1,240,Re: [討論] 同婚過關會讓你投小英嗎？,司法院大法官24日針對
1,241,Re: [討論] 同婚過關會讓你投小英嗎？,台北市政府和祁家威聲請的同性婚姻釋憲案
1,242,Re: [討論] 同婚過關會讓你投小英嗎？,公布大法官解釋748
1,243,Re: [討論] 同婚過關會讓你投小英嗎？,號宣告民法限制同性婚姻違憲
1,244,Re: [討論] 同婚過關會讓你投小英嗎？,要求有關機構必須在2年內完成相關的修法或是制定
1,245,Re: [討論] 同婚過關會讓你投小英嗎？,如果沒有在2019年5月23日
1,246,Re: [討論] 同婚過關會讓你投小英嗎？,達成同性婚姻的平等保護
1,247,Re: [討論] 同婚過關會讓你投小英嗎？,相同性別的二人可以按照民法婚
1,248,Re: [討論] 同婚過關會讓你投小英嗎？,姻章的規定進行結婚登記
1,249,Re: [討論] 同婚過關會讓你投小英嗎？,現在就只是在大限前趕快通過專法
1,250,Re: [討論] 同婚過關會讓你投小英嗎？,避免選票大失血罷了
1,251,Re: [討論] 同婚過關會讓你投小英嗎？,不然照小英這種拖法
1,252,Re: [討論] 同婚過關會讓你投小英嗎？,肯定是要拖過2020選舉
1,253,Re: [討論] 同婚過關會讓你投小英嗎？,有些人在那邊吹捧也蠻好笑
1,254,Re: [討論] 同婚過關會讓你投小英嗎？,就我看來遞交釋憲聲請的人
1,255,Re: [討論] 同婚過關會讓你投小英嗎？,才是真正促成這案子的主因
1,256,Re: [討論] 同婚過關會讓你投小英嗎？,這叫被逼上架不得不為之
1,257,Re: [討論] 同婚過關會讓你投小英嗎？,不然早該處理好的戰場
1,258,Re: [討論] 同婚過關會讓你投小英嗎？,以民進黨硬幹手法怎會搞到現在
1,259,Re: [討論] 同婚過關會讓你投小英嗎？,喔對了今天沒過
1,260,Re: [討論] 同婚過關會讓你投小英嗎？,下禮拜一樣能結婚唷
1,261,Re: [討論] 同婚過關會讓你投小英嗎？,啾咪哈哈哈真有臉
1,262,Re: [討論] 同婚過關會讓你投小英嗎？,正解那個被逼上架才去幹的被當神
1,263,Re: [討論] 同婚過關會讓你投小英嗎？,真搞笑還有感動到哭的不知道該說啥
1,264,Re: [討論] 同婚過關會讓你投小英嗎？,台北市政府努力過後
1,265,Re: [討論] 同婚過關會讓你投小英嗎？,放著都會過阿你是說廢話唷
1,266,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",看板11作者看板
1,267,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",標題柯文哲跟學生分享
1,268,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",最近遇到大師的心得
1,269,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",時間17204028
1,270,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",2019柯今日下午出席頒獎典禮活動致詞時
1,271,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",竟然爆料自己最近遇到一位
1,272,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",大師然後柯把自己跟
1,273,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",大師相談甚歡覺得有趣的人生經驗概念或是想法
1,274,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",分享給臺北市的模範小學生聽
1,275,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",臺北市長柯文哲
1,276,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",頒獎表揚107學年度第二學期
1,277,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",臺北市國小模範生
1,278,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",總共有4655位的模範生
1,279,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",各校再選出1位代表參加大會
1,280,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",共有155位模範生受獎
1,281,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",柯文哲在致詞時表示
1,282,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",在人工智慧盛行的現代
1,283,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",他鼓勵同學們應發展不容易被電腦取代的
1,284,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",像是創意美學及品德
1,285,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",有時候可以從我可能是錯的
1,286,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",方向去思考可以有更多啟發
1,287,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",柯文哲首先恭喜大家脫穎而出
1,288,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",能夠得獎總是好事
1,289,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",不過今天早上他去參加華山雜學校
1,290,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",在思考一個問題
1,291,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",其實像人工智慧的出現
1,292,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",電腦慢慢在取代人
1,293,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",如果這樣的話我們的
1,294,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",教育到底要怎麼去發展
1,295,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",不過柯文哲也說
1,296,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",有幾樣東西應該還是不太會改變
1,297,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",慢慢要去做一些電腦比較不容易取
1,298,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",代的像那種很記憶的重覆性的應該不是教育的重點
1,299,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",教育的重點應該不再是記憶
1,300,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",因為記憶比不上電腦
1,301,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",教育重點應該是創意美學品德
1,302,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",這些不太會被電腦取代的東西
1,303,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",柯文哲表示未來的世界實在是太難預測了
1,304,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",他最近遇到一個
1,305,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",大師跟他講人生的修行
1,306,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",大師說我們常常老是自以為自己是對的
1,307,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",如果可以把這個毛病改掉的話
1,308,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",最後我們一定會
1,309,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",進步更快所以可以開始想到說
1,310,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",我可能是錯的這是一個蠻有趣的概念
1,311,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",柯文哲接著說今天各位同學是模範生
1,312,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",在同儕之間是比較傑出的
1,313,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",不過一時的勝利
1,314,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",並沒有辦法保證
1,315,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",永久的勝利所以我們可以把一個
1,316,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",我可能是錯的的觀念
1,317,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",不要老是自己以為自己是對的
1,318,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",也許可以讓我們永遠保持一種
1,319,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",進步的心態對一生的長期發展
1,320,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",應該會更好他恭喜各位同學得獎
1,321,"Fw: [爆卦] 柯文哲跟學生分享 最近遇到""大師""的心得",也鼓勵大家在往後的日子繼續得獎
1,322,[創作] 2020選戰分析(3)郭台銘篇,越不可越之山則登其巔
1,323,[創作] 2020選戰分析(3)郭台銘篇,渡不可渡之河則達彼岸
1,324,[創作] 2020選戰分析(3)郭台銘篇,郭董的不可越之山就是韓國瑜
1,325,[創作] 2020選戰分析(3)郭台銘篇,不可渡之河就是論述能力
1,326,[創作] 2020選戰分析(3)郭台銘篇,放眼當今政壇韓與柯之公約數
1,327,[創作] 2020選戰分析(3)郭台銘篇,非郭董莫屬韓粉討厭柯厭惡英
1,328,[創作] 2020選戰分析(3)郭台銘篇,柯粉厭惡韓討厭英
1,329,[創作] 2020選戰分析(3)郭台銘篇,但對郭都有一定程度的好感
1,330,[創作] 2020選戰分析(3)郭台銘篇,就算沒好感也不至於反感
1,331,[創作] 2020選戰分析(3)郭台銘篇,郭要擅用他的優勢
1,332,[創作] 2020選戰分析(3)郭台銘篇,初選化柯粉為助力
1,333,[創作] 2020選戰分析(3)郭台銘篇,出線後再把韓粉收之麾下
1,334,[創作] 2020選戰分析(3)郭台銘篇,非韓不投只是現在
1,335,[創作] 2020選戰分析(3)郭台銘篇,越接近選舉日那群狂粉會去郊遊
1,336,[創作] 2020選戰分析(3)郭台銘篇,騙鬼不會喝水肯定歸隊不然你要投民進黨膩
1,337,[創作] 2020選戰分析(3)郭台銘篇,郭董不是海納百川劉邦的性格
1,338,[創作] 2020選戰分析(3)郭台銘篇,他也不是孟嘗君
1,339,[創作] 2020選戰分析(3)郭台銘篇,他是霸氣的成吉思汗
1,340,[創作] 2020選戰分析(3)郭台銘篇,故他的人馬不適合進駐雞鳴狗盜之輩
1,341,[創作] 2020選戰分析(3)郭台銘篇,怕死愛錢瘋當官
1,342,[創作] 2020選戰分析(3)郭台銘篇,像小早川興就是典型劣根性台灣人
